record in kb
time		total		used		free
[10:13:22]		1048572		664		1047908
[10:13:25]		1048572		664		1047908
[10:13:28]		1048572		664		1047908
[10:13:31]		1048572		664		1047908
[10:13:34]		1048572		664		1047908
[10:13:37]		1048572		664		1047908
[10:13:40]		1048572		664		1047908
[10:13:43]		1048572		664		1047908
[10:13:46]		1048572		664		1047908
[10:13:49]		1048572		664		1047908
[10:13:52]		1048572		664		1047908
[10:13:55]		1048572		664		1047908
[10:13:58]		1048572		664		1047908
[10:14:01]		1048572		664		1047908
[10:14:04]		1048572		664		1047908
[10:14:07]		1048572		664		1047908
[10:14:10]		1048572		664		1047908
[10:14:13]		1048572		664		1047908
[10:14:16]		1048572		664		1047908
[10:14:19]		1048572		664		1047908
[10:14:22]		1048572		664		1047908
[10:14:25]		1048572		664		1047908
[10:14:28]		1048572		664		1047908
[10:14:31]		1048572		664		1047908
[10:14:34]		1048572		664		1047908
[10:14:37]		1048572		664		1047908
[10:14:40]		1048572		664		1047908
[10:14:43]		1048572		664		1047908
[10:14:46]		1048572		664		1047908
[10:14:49]		1048572		664		1047908
[10:14:52]		1048572		664		1047908
[10:14:55]		1048572		664		1047908
[10:14:58]		1048572		664		1047908
[10:15:01]		1048572		664		1047908
[10:15:04]		1048572		664		1047908
[10:15:07]		1048572		664		1047908
[10:15:10]		1048572		664		1047908
[10:15:13]		1048572		664		1047908
[10:15:16]		1048572		664		1047908
[10:15:19]		1048572		664		1047908
[10:15:22]		1048572		664		1047908
[10:15:25]		1048572		664		1047908
[10:15:28]		1048572		664		1047908
[10:15:31]		1048572		664		1047908
[10:15:34]		1048572		664		1047908
[10:15:37]		1048572		664		1047908
[10:15:40]		1048572		664		1047908
[10:15:43]		1048572		664		1047908
[10:15:46]		1048572		664		1047908
[10:15:49]		1048572		664		1047908
[10:15:52]		1048572		664		1047908
[10:15:55]		1048572		664		1047908
[10:15:58]		1048572		664		1047908
[10:16:01]		1048572		664		1047908
[10:16:04]		1048572		664		1047908
[10:16:07]		1048572		664		1047908
[10:16:10]		1048572		664		1047908
[10:16:13]		1048572		664		1047908
[10:16:16]		1048572		664		1047908
[10:16:19]		1048572		664		1047908
[10:16:22]		1048572		664		1047908
[10:16:25]		1048572		664		1047908
[10:16:28]		1048572		664		1047908
[10:16:31]		1048572		664		1047908
[10:16:34]		1048572		664		1047908
[10:16:37]		1048572		664		1047908
[10:16:40]		1048572		664		1047908
[10:16:43]		1048572		664		1047908
[10:16:46]		1048572		664		1047908
[10:16:49]		1048572		664		1047908
[10:16:52]		1048572		664		1047908
[10:16:55]		1048572		664		1047908
[10:16:58]		1048572		664		1047908
[10:17:01]		1048572		664		1047908
[10:17:04]		1048572		664		1047908
[10:17:07]		1048572		664		1047908
[10:17:10]		1048572		664		1047908
[10:17:13]		1048572		664		1047908
[10:17:16]		1048572		664		1047908
[10:17:19]		1048572		664		1047908
[10:17:22]		1048572		664		1047908
[10:17:25]		1048572		664		1047908
[10:17:28]		1048572		664		1047908
[10:17:31]		1048572		664		1047908
[10:17:34]		1048572		664		1047908
[10:17:37]		1048572		664		1047908
[10:17:40]		1048572		664		1047908
[10:17:43]		1048572		664		1047908
[10:17:46]		1048572		664		1047908
[10:17:49]		1048572		664		1047908
[10:17:52]		1048572		664		1047908
[10:17:55]		1048572		664		1047908
[10:17:58]		1048572		664		1047908
[10:18:01]		1048572		664		1047908
[10:18:04]		1048572		664		1047908
[10:18:07]		1048572		664		1047908
[10:18:10]		1048572		664		1047908
[10:18:13]		1048572		664		1047908
[10:18:16]		1048572		664		1047908
[10:18:19]		1048572		664		1047908
[10:18:22]		1048572		664		1047908
[10:18:25]		1048572		664		1047908
[10:18:28]		1048572		664		1047908
[10:18:31]		1048572		664		1047908
[10:18:34]		1048572		664		1047908
[10:18:37]		1048572		664		1047908
[10:18:40]		1048572		664		1047908
[10:18:43]		1048572		664		1047908
[10:18:46]		1048572		664		1047908
[10:18:49]		1048572		664		1047908
[10:18:52]		1048572		664		1047908
[10:18:55]		1048572		664		1047908
[10:18:58]		1048572		664		1047908
[10:19:01]		1048572		664		1047908
[10:19:04]		1048572		664		1047908
[10:19:07]		1048572		664		1047908
[10:19:10]		1048572		664		1047908
[10:19:13]		1048572		664		1047908
[10:19:16]		1048572		664		1047908
[10:19:19]		1048572		664		1047908
[10:19:22]		1048572		664		1047908
[10:19:25]		1048572		664		1047908
[10:19:28]		1048572		664		1047908
[10:19:31]		1048572		664		1047908
[10:19:34]		1048572		664		1047908
[10:19:37]		1048572		664		1047908
[10:19:40]		1048572		664		1047908
[10:19:43]		1048572		664		1047908
[10:19:46]		1048572		664		1047908
[10:19:49]		1048572		664		1047908
[10:19:52]		1048572		664		1047908
[10:19:55]		1048572		664		1047908
[10:19:58]		1048572		664		1047908
[10:20:01]		1048572		664		1047908
[10:20:04]		1048572		664		1047908
[10:20:07]		1048572		664		1047908
[10:20:10]		1048572		664		1047908
[10:20:13]		1048572		664		1047908
[10:20:16]		1048572		664		1047908
[10:20:19]		1048572		664		1047908
[10:20:22]		1048572		664		1047908
[10:20:25]		1048572		664		1047908
[10:20:28]		1048572		664		1047908
[10:20:31]		1048572		664		1047908
[10:20:34]		1048572		664		1047908
[10:20:37]		1048572		664		1047908
[10:20:40]		1048572		664		1047908
[10:20:43]		1048572		664		1047908
[10:20:46]		1048572		664		1047908
[10:20:49]		1048572		664		1047908
[10:20:52]		1048572		664		1047908
[10:20:55]		1048572		664		1047908
[10:20:58]		1048572		664		1047908
[10:21:01]		1048572		664		1047908
[10:21:04]		1048572		664		1047908
[10:21:07]		1048572		664		1047908
[10:21:10]		1048572		664		1047908
[10:21:13]		1048572		664		1047908
[10:21:16]		1048572		664		1047908
[10:21:19]		1048572		664		1047908
[10:21:22]		1048572		664		1047908
[10:21:25]		1048572		664		1047908
[10:21:28]		1048572		664		1047908
[10:21:31]		1048572		664		1047908
[10:21:34]		1048572		664		1047908
[10:21:37]		1048572		664		1047908
[10:21:40]		1048572		664		1047908
[10:21:43]		1048572		664		1047908
[10:21:46]		1048572		664		1047908
[10:21:49]		1048572		664		1047908
[10:21:52]		1048572		664		1047908
[10:21:55]		1048572		664		1047908
[10:21:58]		1048572		664		1047908
[10:22:01]		1048572		664		1047908
[10:22:04]		1048572		664		1047908
[10:22:07]		1048572		664		1047908
[10:22:10]		1048572		664		1047908
[10:22:13]		1048572		664		1047908
[10:22:16]		1048572		664		1047908
[10:22:19]		1048572		664		1047908
[10:22:22]		1048572		664		1047908
[10:22:25]		1048572		664		1047908
[10:22:28]		1048572		664		1047908
[10:22:31]		1048572		664		1047908
[10:22:34]		1048572		664		1047908
[10:22:37]		1048572		664		1047908
[10:22:40]		1048572		664		1047908
[10:22:43]		1048572		664		1047908
[10:22:46]		1048572		664		1047908
[10:22:49]		1048572		664		1047908
[10:22:52]		1048572		664		1047908
[10:22:55]		1048572		664		1047908
[10:22:58]		1048572		664		1047908
[10:23:01]		1048572		664		1047908
[10:23:04]		1048572		664		1047908
[10:23:07]		1048572		664		1047908
[10:23:10]		1048572		664		1047908
[10:23:13]		1048572		664		1047908
[10:23:16]		1048572		664		1047908
[10:23:19]		1048572		664		1047908
[10:23:22]		1048572		664		1047908
[10:23:25]		1048572		664		1047908
[10:23:28]		1048572		664		1047908
[10:23:31]		1048572		664		1047908
[10:23:34]		1048572		664		1047908
[10:23:37]		1048572		664		1047908
[10:23:40]		1048572		664		1047908
[10:23:43]		1048572		664		1047908
[10:23:46]		1048572		664		1047908
[10:23:49]		1048572		664		1047908
[10:23:52]		1048572		664		1047908
[10:23:55]		1048572		664		1047908
[10:23:58]		1048572		664		1047908
[10:24:01]		1048572		664		1047908
[10:24:04]		1048572		664		1047908
[10:24:07]		1048572		664		1047908
[10:24:10]		1048572		664		1047908
[10:24:13]		1048572		664		1047908
[10:24:16]		1048572		664		1047908
[10:24:19]		1048572		664		1047908
[10:24:22]		1048572		664		1047908
[10:24:25]		1048572		664		1047908
[10:24:28]		1048572		664		1047908
[10:24:31]		1048572		664		1047908
[10:24:34]		1048572		664		1047908
[10:24:37]		1048572		664		1047908
[10:24:40]		1048572		664		1047908
[10:24:43]		1048572		664		1047908
[10:24:46]		1048572		664		1047908
[10:24:49]		1048572		664		1047908
[10:24:52]		1048572		664		1047908
[10:24:55]		1048572		664		1047908
[10:24:58]		1048572		664		1047908
[10:25:01]		1048572		664		1047908
[10:25:04]		1048572		664		1047908
[10:25:07]		1048572		664		1047908
[10:25:10]		1048572		664		1047908
[10:25:13]		1048572		664		1047908
[10:25:16]		1048572		664		1047908
[10:25:19]		1048572		664		1047908
[10:25:22]		1048572		664		1047908
[10:25:25]		1048572		664		1047908
[10:25:28]		1048572		664		1047908
[10:25:31]		1048572		664		1047908
[10:25:34]		1048572		664		1047908
[10:25:37]		1048572		664		1047908
[10:25:40]		1048572		664		1047908
[10:25:43]		1048572		664		1047908
[10:25:46]		1048572		664		1047908
[10:25:49]		1048572		664		1047908
[10:25:52]		1048572		664		1047908
[10:25:55]		1048572		664		1047908
[10:25:58]		1048572		664		1047908
[10:26:01]		1048572		664		1047908
[10:26:04]		1048572		664		1047908
[10:26:07]		1048572		664		1047908
[10:26:10]		1048572		664		1047908
[10:26:13]		1048572		664		1047908
[10:26:16]		1048572		664		1047908
[10:26:19]		1048572		664		1047908
[10:26:22]		1048572		664		1047908
[10:26:25]		1048572		664		1047908
[10:26:28]		1048572		664		1047908
[10:26:31]		1048572		664		1047908
[10:26:34]		1048572		664		1047908
[10:26:37]		1048572		664		1047908
[10:26:40]		1048572		664		1047908
[10:26:43]		1048572		664		1047908
[10:26:46]		1048572		664		1047908
[10:26:49]		1048572		664		1047908
[10:26:52]		1048572		664		1047908
[10:26:55]		1048572		664		1047908
[10:26:58]		1048572		664		1047908
[10:27:01]		1048572		664		1047908
[10:27:04]		1048572		664		1047908
[10:27:07]		1048572		664		1047908
[10:27:10]		1048572		664		1047908
[10:27:13]		1048572		664		1047908
[10:27:16]		1048572		664		1047908
[10:27:19]		1048572		664		1047908
[10:27:22]		1048572		664		1047908
[10:27:25]		1048572		664		1047908
[10:27:28]		1048572		664		1047908
[10:27:31]		1048572		664		1047908
[10:27:34]		1048572		664		1047908
[10:27:37]		1048572		664		1047908
[10:27:40]		1048572		664		1047908
[10:27:43]		1048572		664		1047908
[10:27:46]		1048572		664		1047908
[10:27:49]		1048572		664		1047908
[10:27:52]		1048572		664		1047908
[10:27:55]		1048572		664		1047908
[10:27:58]		1048572		664		1047908
[10:28:01]		1048572		664		1047908
[10:28:04]		1048572		664		1047908
[10:28:07]		1048572		664		1047908
[10:28:10]		1048572		664		1047908
[10:28:13]		1048572		664		1047908
[10:28:16]		1048572		664		1047908
[10:28:19]		1048572		664		1047908
[10:28:22]		1048572		664		1047908
[10:28:25]		1048572		664		1047908
[10:28:28]		1048572		664		1047908
[10:28:31]		1048572		664		1047908
[10:28:34]		1048572		664		1047908
[10:28:37]		1048572		664		1047908
[10:28:40]		1048572		664		1047908
[10:28:43]		1048572		664		1047908
[10:28:46]		1048572		664		1047908
[10:28:49]		1048572		664		1047908
[10:28:52]		1048572		664		1047908
[10:28:55]		1048572		664		1047908
[10:28:58]		1048572		664		1047908
[10:29:01]		1048572		664		1047908
[10:29:04]		1048572		664		1047908
[10:29:07]		1048572		664		1047908
[10:29:10]		1048572		664		1047908
[10:29:13]		1048572		664		1047908
[10:29:16]		1048572		664		1047908
[10:29:19]		1048572		664		1047908
[10:29:22]		1048572		664		1047908
[10:29:25]		1048572		664		1047908
[10:29:28]		1048572		664		1047908
[10:29:31]		1048572		664		1047908
[10:29:34]		1048572		664		1047908
[10:29:37]		1048572		664		1047908
[10:29:40]		1048572		664		1047908
[10:29:43]		1048572		664		1047908
[10:29:46]		1048572		664		1047908
[10:29:49]		1048572		664		1047908
[10:29:52]		1048572		664		1047908
[10:29:55]		1048572		664		1047908
[10:29:58]		1048572		664		1047908
[10:30:01]		1048572		664		1047908
[10:30:04]		1048572		664		1047908
[10:30:07]		1048572		664		1047908
[10:30:10]		1048572		664		1047908
[10:30:13]		1048572		664		1047908
[10:30:16]		1048572		664		1047908
[10:30:19]		1048572		664		1047908
[10:30:22]		1048572		664		1047908
[10:30:25]		1048572		664		1047908
[10:30:28]		1048572		664		1047908
[10:30:31]		1048572		664		1047908
[10:30:34]		1048572		664		1047908
[10:30:37]		1048572		664		1047908
[10:30:40]		1048572		664		1047908
[10:30:43]		1048572		664		1047908
[10:30:46]		1048572		664		1047908
[10:30:49]		1048572		664		1047908
[10:30:52]		1048572		664		1047908
[10:30:55]		1048572		664		1047908
[10:30:58]		1048572		664		1047908
[10:31:01]		1048572		664		1047908
[10:31:04]		1048572		664		1047908
[10:31:07]		1048572		664		1047908
[10:31:10]		1048572		664		1047908
[10:31:13]		1048572		664		1047908
[10:31:16]		1048572		664		1047908
[10:31:19]		1048572		664		1047908
[10:31:22]		1048572		664		1047908
[10:31:25]		1048572		664		1047908
[10:31:28]		1048572		664		1047908
[10:31:31]		1048572		664		1047908
[10:31:34]		1048572		664		1047908
[10:31:37]		1048572		664		1047908
[10:31:40]		1048572		664		1047908
[10:31:43]		1048572		664		1047908
[10:31:46]		1048572		664		1047908
[10:31:49]		1048572		664		1047908
[10:31:52]		1048572		664		1047908
[10:31:55]		1048572		664		1047908
[10:31:58]		1048572		664		1047908
[10:32:01]		1048572		664		1047908
[10:32:04]		1048572		664		1047908
[10:32:07]		1048572		664		1047908
[10:32:10]		1048572		664		1047908
[10:32:13]		1048572		664		1047908
[10:32:16]		1048572		664		1047908
[10:32:19]		1048572		664		1047908
[10:32:22]		1048572		664		1047908
[10:32:25]		1048572		664		1047908
[10:32:28]		1048572		664		1047908
[10:32:31]		1048572		664		1047908
[10:32:34]		1048572		664		1047908
[10:32:37]		1048572		664		1047908
[10:32:40]		1048572		664		1047908
[10:32:43]		1048572		664		1047908
[10:32:46]		1048572		664		1047908
[10:32:49]		1048572		664		1047908
[10:32:52]		1048572		664		1047908
[10:32:55]		1048572		664		1047908
[10:32:58]		1048572		664		1047908
[10:33:01]		1048572		664		1047908
[10:33:04]		1048572		664		1047908
[10:33:07]		1048572		664		1047908
[10:33:10]		1048572		664		1047908
[10:33:13]		1048572		664		1047908
[10:33:16]		1048572		664		1047908
[10:33:19]		1048572		664		1047908
[10:33:22]		1048572		664		1047908
[10:33:25]		1048572		664		1047908
[10:33:28]		1048572		664		1047908
[10:33:31]		1048572		664		1047908
[10:33:34]		1048572		664		1047908
[10:33:37]		1048572		664		1047908
[10:33:40]		1048572		664		1047908
[10:33:43]		1048572		664		1047908
[10:33:46]		1048572		664		1047908
[10:33:49]		1048572		664		1047908
[10:33:52]		1048572		664		1047908
[10:33:55]		1048572		664		1047908
[10:33:58]		1048572		664		1047908
[10:34:01]		1048572		664		1047908
[10:34:04]		1048572		664		1047908
[10:34:07]		1048572		664		1047908
[10:34:10]		1048572		664		1047908
[10:34:13]		1048572		664		1047908
[10:34:16]		1048572		664		1047908
[10:34:19]		1048572		664		1047908
[10:34:22]		1048572		664		1047908
[10:34:25]		1048572		664		1047908
[10:34:28]		1048572		664		1047908
[10:34:31]		1048572		664		1047908
[10:34:34]		1048572		664		1047908
[10:34:37]		1048572		664		1047908
[10:34:40]		1048572		664		1047908
[10:34:43]		1048572		664		1047908
[10:34:46]		1048572		664		1047908
[10:34:49]		1048572		664		1047908
[10:34:52]		1048572		664		1047908
[10:34:55]		1048572		664		1047908
[10:34:58]		1048572		664		1047908
[10:35:01]		1048572		664		1047908
[10:35:04]		1048572		664		1047908
[10:35:07]		1048572		664		1047908
[10:35:10]		1048572		664		1047908
[10:35:13]		1048572		664		1047908
[10:35:16]		1048572		664		1047908
[10:35:19]		1048572		664		1047908
[10:35:22]		1048572		664		1047908
[10:35:25]		1048572		664		1047908
[10:35:28]		1048572		664		1047908
[10:35:31]		1048572		664		1047908
[10:35:34]		1048572		664		1047908
[10:35:37]		1048572		664		1047908
[10:35:40]		1048572		664		1047908
[10:35:43]		1048572		664		1047908
[10:35:46]		1048572		664		1047908
[10:35:49]		1048572		664		1047908
[10:35:52]		1048572		664		1047908
[10:35:55]		1048572		664		1047908
[10:35:58]		1048572		664		1047908
[10:36:01]		1048572		664		1047908
[10:36:04]		1048572		664		1047908
[10:36:07]		1048572		664		1047908
[10:36:10]		1048572		664		1047908
[10:36:13]		1048572		664		1047908
[10:36:16]		1048572		664		1047908
[10:36:19]		1048572		664		1047908
[10:36:22]		1048572		664		1047908
[10:36:25]		1048572		664		1047908
[10:36:28]		1048572		664		1047908
[10:36:31]		1048572		664		1047908
[10:36:34]		1048572		664		1047908
[10:36:37]		1048572		664		1047908
[10:36:40]		1048572		664		1047908
[10:36:43]		1048572		664		1047908
[10:36:46]		1048572		664		1047908
[10:36:49]		1048572		664		1047908
[10:36:52]		1048572		664		1047908
[10:36:55]		1048572		664		1047908
[10:36:58]		1048572		664		1047908
[10:37:01]		1048572		664		1047908
[10:37:04]		1048572		664		1047908
[10:37:07]		1048572		664		1047908
[10:37:10]		1048572		664		1047908
[10:37:13]		1048572		664		1047908
[10:37:16]		1048572		664		1047908
[10:37:19]		1048572		664		1047908
[10:37:22]		1048572		664		1047908
[10:37:25]		1048572		664		1047908
[10:37:28]		1048572		664		1047908
[10:37:31]		1048572		664		1047908
[10:37:34]		1048572		664		1047908
[10:37:37]		1048572		664		1047908
[10:37:40]		1048572		664		1047908
[10:37:43]		1048572		664		1047908
[10:37:46]		1048572		664		1047908
[10:37:49]		1048572		664		1047908
[10:37:52]		1048572		664		1047908
[10:37:55]		1048572		664		1047908
[10:37:58]		1048572		664		1047908
[10:38:01]		1048572		664		1047908
[10:38:04]		1048572		664		1047908
[10:38:07]		1048572		664		1047908
[10:38:10]		1048572		664		1047908
[10:38:13]		1048572		664		1047908
[10:38:16]		1048572		664		1047908
[10:38:19]		1048572		664		1047908
[10:38:22]		1048572		664		1047908
[10:38:26]		1048572		664		1047908
[10:38:29]		1048572		664		1047908
[10:38:32]		1048572		664		1047908
[10:38:35]		1048572		664		1047908
[10:38:38]		1048572		664		1047908
[10:38:41]		1048572		664		1047908
[10:38:44]		1048572		664		1047908
[10:38:47]		1048572		664		1047908
[10:38:50]		1048572		664		1047908
[10:38:53]		1048572		664		1047908
[10:38:56]		1048572		664		1047908
[10:38:59]		1048572		664		1047908
[10:39:02]		1048572		664		1047908
[10:39:05]		1048572		664		1047908
[10:39:08]		1048572		664		1047908
[10:39:11]		1048572		664		1047908
[10:39:14]		1048572		664		1047908
[10:39:17]		1048572		664		1047908
[10:39:20]		1048572		664		1047908
[10:39:23]		1048572		664		1047908
[10:39:26]		1048572		664		1047908
[10:39:29]		1048572		664		1047908
[10:39:32]		1048572		664		1047908
[10:39:35]		1048572		664		1047908
[10:39:38]		1048572		664		1047908
[10:39:41]		1048572		664		1047908
[10:39:44]		1048572		664		1047908
[10:39:47]		1048572		664		1047908
[10:39:50]		1048572		664		1047908
[10:39:53]		1048572		664		1047908
[10:39:56]		1048572		664		1047908
[10:39:59]		1048572		664		1047908
[10:40:02]		1048572		664		1047908
[10:40:05]		1048572		664		1047908
[10:40:08]		1048572		664		1047908
[10:40:11]		1048572		664		1047908
[10:40:14]		1048572		664		1047908
[10:40:17]		1048572		664		1047908
[10:40:20]		1048572		664		1047908
[10:40:23]		1048572		664		1047908
[10:40:26]		1048572		664		1047908
[10:40:29]		1048572		664		1047908
[10:40:32]		1048572		664		1047908
[10:40:35]		1048572		664		1047908
[10:40:38]		1048572		664		1047908
[10:40:41]		1048572		664		1047908
[10:40:44]		1048572		664		1047908
[10:40:47]		1048572		664		1047908
[10:40:50]		1048572		664		1047908
[10:40:53]		1048572		664		1047908
[10:40:56]		1048572		664		1047908
[10:40:59]		1048572		664		1047908
[10:41:02]		1048572		664		1047908
[10:41:05]		1048572		664		1047908
[10:41:08]		1048572		664		1047908
[10:41:11]		1048572		664		1047908
[10:41:14]		1048572		664		1047908
[10:41:17]		1048572		664		1047908
[10:41:20]		1048572		664		1047908
[10:41:23]		1048572		664		1047908
[10:41:26]		1048572		664		1047908
[10:41:29]		1048572		664		1047908
[10:41:32]		1048572		664		1047908
[10:41:35]		1048572		664		1047908
[10:41:38]		1048572		664		1047908
[10:41:41]		1048572		664		1047908
[10:41:44]		1048572		664		1047908
[10:41:47]		1048572		664		1047908
[10:41:50]		1048572		664		1047908
[10:41:53]		1048572		664		1047908
[10:41:56]		1048572		664		1047908
[10:41:59]		1048572		664		1047908
[10:42:02]		1048572		664		1047908
[10:42:05]		1048572		664		1047908
[10:42:08]		1048572		664		1047908
[10:42:11]		1048572		664		1047908
[10:42:14]		1048572		664		1047908
[10:42:17]		1048572		664		1047908
[10:42:20]		1048572		664		1047908
[10:42:23]		1048572		664		1047908
[10:42:26]		1048572		664		1047908
[10:42:29]		1048572		664		1047908
[10:42:32]		1048572		664		1047908
[10:42:35]		1048572		664		1047908
[10:42:38]		1048572		664		1047908
[10:42:41]		1048572		664		1047908
[10:42:44]		1048572		664		1047908
[10:42:47]		1048572		664		1047908
[10:42:50]		1048572		664		1047908
[10:42:53]		1048572		664		1047908
[10:42:56]		1048572		664		1047908
[10:42:59]		1048572		664		1047908
[10:43:02]		1048572		664		1047908
[10:43:05]		1048572		664		1047908
[10:43:08]		1048572		664		1047908
[10:43:11]		1048572		664		1047908
[10:43:14]		1048572		664		1047908
[10:43:17]		1048572		664		1047908
[10:43:20]		1048572		664		1047908
[10:43:23]		1048572		664		1047908
[10:43:26]		1048572		664		1047908
[10:43:29]		1048572		664		1047908
[10:43:32]		1048572		664		1047908
[10:43:35]		1048572		664		1047908
[10:43:38]		1048572		664		1047908
[10:43:41]		1048572		664		1047908
[10:43:44]		1048572		664		1047908
[10:43:47]		1048572		664		1047908
[10:43:50]		1048572		664		1047908
[10:43:53]		1048572		664		1047908
[10:43:56]		1048572		664		1047908
[10:43:59]		1048572		664		1047908
[10:44:02]		1048572		664		1047908
[10:44:05]		1048572		664		1047908
[10:44:08]		1048572		664		1047908
[10:44:11]		1048572		664		1047908
[10:44:14]		1048572		664		1047908
[10:44:17]		1048572		664		1047908
[10:44:20]		1048572		664		1047908
[10:44:23]		1048572		664		1047908
[10:44:26]		1048572		664		1047908
[10:44:29]		1048572		664		1047908
[10:44:32]		1048572		664		1047908
[10:44:35]		1048572		664		1047908
[10:44:38]		1048572		664		1047908
[10:44:41]		1048572		664		1047908
[10:44:44]		1048572		664		1047908
[10:44:47]		1048572		664		1047908
[10:44:50]		1048572		664		1047908
[10:44:53]		1048572		664		1047908
[10:44:56]		1048572		664		1047908
[10:44:59]		1048572		664		1047908
[10:45:02]		1048572		664		1047908
[10:45:05]		1048572		664		1047908
[10:45:08]		1048572		664		1047908
[10:45:11]		1048572		664		1047908
[10:45:14]		1048572		664		1047908
[10:45:17]		1048572		664		1047908
[10:45:20]		1048572		664		1047908
[10:45:23]		1048572		664		1047908
[10:45:26]		1048572		664		1047908
[10:45:29]		1048572		664		1047908
[10:45:32]		1048572		664		1047908
[10:45:35]		1048572		664		1047908
[10:45:38]		1048572		664		1047908
[10:45:41]		1048572		664		1047908
[10:45:44]		1048572		664		1047908
[10:45:47]		1048572		664		1047908
[10:45:50]		1048572		664		1047908
[10:45:53]		1048572		664		1047908
[10:45:56]		1048572		664		1047908
[10:45:59]		1048572		664		1047908
[10:46:02]		1048572		664		1047908
[10:46:05]		1048572		664		1047908
[10:46:08]		1048572		664		1047908
[10:46:11]		1048572		664		1047908
[10:46:14]		1048572		664		1047908
[10:46:17]		1048572		664		1047908
[10:46:20]		1048572		664		1047908
[10:46:23]		1048572		664		1047908
[10:46:26]		1048572		664		1047908
[10:46:29]		1048572		664		1047908
[10:46:32]		1048572		664		1047908
[10:46:35]		1048572		664		1047908
[10:46:38]		1048572		664		1047908
[10:46:41]		1048572		664		1047908
[10:46:44]		1048572		664		1047908
[10:46:47]		1048572		664		1047908
[10:46:50]		1048572		664		1047908
[10:46:53]		1048572		664		1047908
[10:46:56]		1048572		664		1047908
[10:46:59]		1048572		664		1047908
[10:47:02]		1048572		664		1047908
[10:47:05]		1048572		664		1047908
[10:47:08]		1048572		664		1047908
[10:47:11]		1048572		664		1047908
[10:47:14]		1048572		664		1047908
[10:47:17]		1048572		664		1047908
[10:47:20]		1048572		664		1047908
[10:47:23]		1048572		664		1047908
[10:47:26]		1048572		664		1047908
[10:47:29]		1048572		664		1047908
[10:47:32]		1048572		664		1047908
[10:47:35]		1048572		664		1047908
[10:47:38]		1048572		664		1047908
[10:47:41]		1048572		664		1047908
[10:47:44]		1048572		664		1047908
[10:47:47]		1048572		664		1047908
[10:47:50]		1048572		664		1047908
[10:47:53]		1048572		664		1047908
[10:47:56]		1048572		664		1047908
[10:47:59]		1048572		664		1047908
[10:48:02]		1048572		664		1047908
[10:48:05]		1048572		664		1047908
[10:48:08]		1048572		664		1047908
[10:48:11]		1048572		664		1047908
[10:48:14]		1048572		664		1047908
[10:48:17]		1048572		664		1047908
[10:48:20]		1048572		664		1047908
[10:48:23]		1048572		664		1047908
[10:48:26]		1048572		664		1047908
[10:48:29]		1048572		664		1047908
[10:48:32]		1048572		664		1047908
[10:48:35]		1048572		664		1047908
[10:48:38]		1048572		664		1047908
[10:48:41]		1048572		664		1047908
[10:48:44]		1048572		664		1047908
[10:48:47]		1048572		664		1047908
[10:48:50]		1048572		664		1047908
[10:48:53]		1048572		664		1047908
[10:48:56]		1048572		664		1047908
[10:48:59]		1048572		664		1047908
[10:49:02]		1048572		664		1047908
[10:49:05]		1048572		664		1047908
[10:49:08]		1048572		664		1047908
[10:49:11]		1048572		664		1047908
[10:49:14]		1048572		664		1047908
[10:49:17]		1048572		664		1047908
[10:49:20]		1048572		664		1047908
[10:49:23]		1048572		664		1047908
[10:49:26]		1048572		664		1047908
[10:49:29]		1048572		664		1047908
[10:49:32]		1048572		664		1047908
[10:49:35]		1048572		664		1047908
[10:49:38]		1048572		664		1047908
[10:49:41]		1048572		664		1047908
[10:49:44]		1048572		664		1047908
[10:49:47]		1048572		664		1047908
[10:49:50]		1048572		664		1047908
[10:49:53]		1048572		664		1047908
[10:49:56]		1048572		664		1047908
[10:49:59]		1048572		664		1047908
[10:50:02]		1048572		664		1047908
[10:50:05]		1048572		664		1047908
[10:50:08]		1048572		664		1047908
[10:50:11]		1048572		664		1047908
[10:50:14]		1048572		664		1047908
[10:50:17]		1048572		664		1047908
[10:50:20]		1048572		664		1047908
[10:50:23]		1048572		664		1047908
[10:50:26]		1048572		664		1047908
[10:50:29]		1048572		664		1047908
[10:50:32]		1048572		664		1047908
[10:50:35]		1048572		664		1047908
[10:50:38]		1048572		664		1047908
[10:50:41]		1048572		664		1047908
[10:50:44]		1048572		664		1047908
[10:50:47]		1048572		664		1047908
[10:50:50]		1048572		664		1047908
[10:50:53]		1048572		664		1047908
[10:50:56]		1048572		664		1047908
[10:50:59]		1048572		664		1047908
[10:51:02]		1048572		664		1047908
[10:51:05]		1048572		664		1047908
[10:51:08]		1048572		664		1047908
[10:51:11]		1048572		664		1047908
[10:51:14]		1048572		664		1047908
[10:51:17]		1048572		664		1047908
[10:51:20]		1048572		664		1047908
[10:51:23]		1048572		664		1047908
[10:51:26]		1048572		664		1047908
[10:51:29]		1048572		664		1047908
[10:51:32]		1048572		664		1047908
[10:51:35]		1048572		664		1047908
[10:51:38]		1048572		664		1047908
[10:51:41]		1048572		664		1047908
[10:51:44]		1048572		664		1047908
[10:51:47]		1048572		664		1047908
[10:51:50]		1048572		664		1047908
[10:51:53]		1048572		664		1047908
[10:51:56]		1048572		664		1047908
[10:51:59]		1048572		664		1047908
[10:52:02]		1048572		664		1047908
[10:52:05]		1048572		664		1047908
[10:52:08]		1048572		664		1047908
[10:52:11]		1048572		664		1047908
